year,month,item,measure,unit,value,source_table_year
2020,5,その他の特殊用途化粧品,生産,kg,594402.0,2020
2020,6,その他の特殊用途化粧品,生産,kg,726223.0,2020
2020,7,その他の特殊用途化粧品,生産,kg,703519.0,2020
2020,8,その他の特殊用途化粧品,生産,kg,512944.0,2020
2020,9,その他の特殊用途化粧品,生産,kg,463141.0,2020
2020,10,その他の特殊用途化粧品,生産,kg,501670.0,2020
2020,11,その他の特殊用途化粧品,生産,kg,565774.0,2020
2020,12,その他の特殊用途化粧品,生産,kg,644905.0,2020
2021,0,その他の特殊用途化粧品,生産,kg,5871001.0,2023
2021,1,その他の特殊用途化粧品,生産,kg,676158.0,2021
2021,2,その他の特殊用途化粧品,生産,kg,589267.0,2021
2021,3,その他の特殊用途化粧品,生産,kg,772202.0,2021
2021,4,その他の特殊用途化粧品,生産,kg,596156.0,2021
2021,5,その他の特殊用途化粧品,生産,kg,586864.0,2021
2021,6,その他の特殊用途化粧品,生産,kg,644923.0,2021
2021,7,その他の特殊用途化粧品,生産,kg,687114.0,2021
2021,8,その他の特殊用途化粧品,生産,kg,373725.0,2021
2021,9,その他の特殊用途化粧品,生産,kg,302716.0,2021
2021,10,その他の特殊用途化粧品,生産,kg,274036.0,2021
2021,11,その他の特殊用途化粧品,生産,kg,405498.0,2021
2021,12,その他の特殊用途化粧品,生産,kg,650293.0,2021
2022,0,その他の特殊用途化粧品,生産,kg,5799655.0,2023
2022,1,その他の特殊用途化粧品,生産,kg,369000.0,2022
2022,2,その他の特殊用途化粧品,生産,kg,362599.0,2022
2022,3,その他の特殊用途化粧品,生産,kg,528982.0,2022
2022,4,その他の特殊用途化粧品,生産,kg,374121.0,2022
2022,5,その他の特殊用途化粧品,生産,kg,457020.0,2022
2022,6,その他の特殊用途化粧品,生産,kg,602769.0,2022
2022,7,その他の特殊用途化粧品,生産,kg,489402.0,2022
2022,8,その他の特殊用途化粧品,生産,kg,620976.0,2022
2022,9,その他の特殊用途化粧品,生産,kg,425282.0,2022
2022,10,その他の特殊用途化粧品,生産,kg,430960.0,2022
2022,11,その他の特殊用途化粧品,生産,kg,456726.0,2022
2022,12,その他の特殊用途化粧品,生産,kg,681818.0,2022
2023,0,その他の特殊用途化粧品,生産,kg,6513767.0,2023
2023,1,その他の特殊用途化粧品,生産,kg,610274.0,2023
2023,2,その他の特殊用途化粧品,生産,kg,616666.0,2023
2023,3,その他の特殊用途化粧品,生産,kg,639534.0,2023
2023,4,その他の特殊用途化粧品,生産,kg,541140.0,2023
2023,5,その他の特殊用途化粧品,生産,kg,518041.0,2023
2023,6,その他の特殊用途化粧品,生産,kg,491730.0,2023
2023,7,その他の特殊用途化粧品,生産,kg,427685.0,2023
2023,8,その他の特殊用途化粧品,生産,kg,369056.0,2023
2023,9,その他の特殊用途化粧品,生産,kg,342868.0,2023
2023,10,その他の特殊用途化粧品,生産,kg,572707.0,2023
2023,11,その他の特殊用途化粧品,生産,kg,688678.0,2023
2023,12,その他の特殊用途化粧品,生産,kg,695388.0,2023
2024,1,その他の特殊用途化粧品,生産,kg,920098.0,2024
2024,2,その他の特殊用途化粧品,生産,kg,868904.0,2024
2024,3,その他の特殊用途化粧品,生産,kg,610316.0,2024
2024,4,その他の特殊用途化粧品,生産,kg,572117.0,2024
2024,5,その他の特殊用途化粧品,生産,kg,666208.0,2024
2024,6,その他の特殊用途化粧品,生産,kg,869012.0,2024
2024,7,その他の特殊用途化粧品,生産,kg,642771.0,2024
2024,8,その他の特殊用途化粧品,生産,kg,260459.0,2024
2024,9,その他の特殊用途化粧品,生産,kg,280070.0,2024
2024,10,その他の特殊用途化粧品,生産,kg,422494.0,2024
2024,11,その他の特殊用途化粧品,生産,kg,507896.0,2024
2024,12,その他の特殊用途化粧品,生産,kg,414965.0,2024
2015,0,その他の特殊用途化粧品,販売個数,十個,9971867.0,2019
2016,0,その他の特殊用途化粧品,販売個数,十個,9469220.0,2020
2017,0,その他の特殊用途化粧品,販売個数,十個,9718035.0,2021
2018,0,その他の特殊用途化粧品,販売個数,十個,8617290.0,2022
2019,0,その他の特殊用途化粧品,販売個数,十個,8240523.0,2023
2019,1,その他の特殊用途化粧品,販売個数,十個,325369.0,2019
2019,2,その他の特殊用途化粧品,販売個数,十個,957694.0,2019
2019,3,その他の特殊用途化粧品,販売個数,十個,1055522.0,2019
2019,4,その他の特殊用途化粧品,販売個数,十個,883454.0,2019
2019,5,その他の特殊用途化粧品,販売個数,十個,908984.0,2019
2019,6,その他の特殊用途化粧品,販売個数,十個,887849.0,2019
2019,7,その他の特殊用途化粧品,販売個数,十個,1031421.0,2019
2019,8,その他の特殊用途化粧品,販売個数,十個,875073.0,2019
2019,9,その他の特殊用途化粧品,販売個数,十個,424054.0,2019
2019,10,その他の特殊用途化粧品,販売個数,十個,342591.0,2019
2019,11,その他の特殊用途化粧品,販売個数,十個,274031.0,2019
2019,12,その他の特殊用途化粧品,販売個数,十個,274481.0,2019
2020,0,その他の特殊用途化粧品,販売個数,十個,6489676.0,2023
2020,1,その他の特殊用途化粧品,販売個数,十個,257533.0,2020
2020,2,その他の特殊用途化粧品,販売個数,十個,926608.0,2020
2020,3,その他の特殊用途化粧品,販売個数,十個,970264.0,2020
2020,4,その他の特殊用途化粧品,販売個数,十個,799662.0,2020
2020,5,その他の特殊用途化粧品,販売個数,十個,755200.0,2020
2020,6,その他の特殊用途化粧品,販売個数,十個,1276777.0,2020
2020,7,その他の特殊用途化粧品,販売個数,十個,909450.0,2020
2020,8,その他の特殊用途化粧品,販売個数,十個,620213.0,2020
2020,9,その他の特殊用途化粧品,販売個数,十個,456666.0,2020
2020,10,その他の特殊用途化粧品,販売個数,十個,294473.0,2020
2020,11,その他の特殊用途化粧品,販売個数,十個,291312.0,2020
2020,12,その他の特殊用途化粧品,販売個数,十個,292610.0,2020
2021,0,その他の特殊用途化粧品,販売個数,十個,5011828.0,2023
2021,1,その他の特殊用途化粧品,販売個数,十個,215283.0,2021
2021,2,その他の特殊用途化粧品,販売個数,十個,654074.0,2021
2021,3,その他の特殊用途化粧品,販売個数,十個,748512.0,2021
2021,4,その他の特殊用途化粧品,販売個数,十個,711265.0,2021
2021,5,その他の特殊用途化粧品,販売個数,十個,497405.0,2021
2021,6,その他の特殊用途化粧品,販売個数,十個,756490.0,2021
2021,7,その他の特殊用途化粧品,販売個数,十個,819958.0,2021
2021,8,その他の特殊用途化粧品,販売個数,十個,382152.0,2021
2021,9,その他の特殊用途化粧品,販売個数,十個,284345.0,2021
2021,10,その他の特殊用途化粧品,販売個数,十個,224127.0,2021
2021,11,その他の特殊用途化粧品,販売個数,十個,202660.0,2021
2021,12,その他の特殊用途化粧品,販売個数,十個,264985.0,2021
2022,0,その他の特殊用途化粧品,販売個数,十個,4559863.0,2023
2022,1,その他の特殊用途化粧品,販売個数,十個,176026.0,2022
2022,2,その他の特殊用途化粧品,販売個数,十個,488269.0,2022
2022,3,その他の特殊用途化粧品,販売個数,十個,542963.0,2022
2022,4,その他の特殊用途化粧品,販売個数,十個,422293.0,2022
2022,5,その他の特殊用途化粧品,販売個数,十個,429367.0,2022
2022,6,その他の特殊用途化粧品,販売個数,十個,552650.0,2022
2022,7,その他の特殊用途化粧品,販売個数,十個,593398.0,2022
2022,8,その他の特殊用途化粧品,販売個数,十個,360482.0,2022
2022,9,その他の特殊用途化粧品,販売個数,十個,281391.0,2022
2022,10,その他の特殊用途化粧品,販売個数,十個,255657.0,2022
2022,11,その他の特殊用途化粧品,販売個数,十個,206644.0,2022
2022,12,その他の特殊用途化粧品,販売個数,十個,250723.0,2022
2023,0,その他の特殊用途化粧品,販売個数,十個,4718544.0,2023
2023,1,その他の特殊用途化粧品,販売個数,十個,253344.0,2023
2023,2,その他の特殊用途化粧品,販売個数,十個,589496.0,2023
2023,3,その他の特殊用途化粧品,販売個数,十個,626961.0,2023
2023,4,その他の特殊用途化粧品,販売個数,十個,405069.0,2023
2023,5,その他の特殊用途化粧品,販売個数,十個,439529.0,2023
2023,6,その他の特殊用途化粧品,販売個数,十個,489092.0,2023
2023,7,その他の特殊用途化粧品,販売個数,十個,518017.0,2023
2023,8,その他の特殊用途化粧品,販売個数,十個,359665.0,2023
2023,9,その他の特殊用途化粧品,販売個数,十個,298176.0,2023
2023,10,その他の特殊用途化粧品,販売個数,十個,240575.0,2023
2023,11,その他の特殊用途化粧品,販売個数,十個,238727.0,2023
2023,12,その他の特殊用途化粧品,販売個数,十個,259893.0,2023
2024,1,その他の特殊用途化粧品,販売個数,十個,215475.0,2024
2024,2,その他の特殊用途化粧品,販売個数,十個,692577.0,2024
2024,3,その他の特殊用途化粧品,販売個数,十個,724472.0,2024
2024,4,その他の特殊用途化粧品,販売個数,十個,550486.0,2024
2024,5,その他の特殊用途化粧品,販売個数,十個,539948.0,2024
2024,6,その他の特殊用途化粧品,販売個数,十個,587659.0,2024
2024,7,その他の特殊用途化粧品,販売個数,十個,746140.0,2024
2024,8,その他の特殊用途化粧品,販売個数,十個,410986.0,2024
2024,9,その他の特殊用途化粧品,販売個数,十個,270528.0,2024
2024,10,その他の特殊用途化粧品,販売個数,十個,233303.0,2024
2024,11,その他の特殊用途化粧品,販売個数,十個,223689.0,2024
2024,12,その他の特殊用途化粧品,販売個数,十個,217350.0,2024
2015,0,その他の特殊用途化粧品,販売数量,kg,9304024.0,2019
2016,0,その他の特殊用途化粧品,販売数量,kg,9119202.0,2020
2017,0,その他の特殊用途化粧品,販売数量,kg,9844151.0,2021
2018,0,その他の特殊用途化粧品,販売数量,kg,9314028.0,2022
2019,0,その他の特殊用途化粧品,販売数量,kg,9336731.0,2023
2019,1,その他の特殊用途化粧品,販売数量,kg,345208.0,2019
2019,2,その他の特殊用途化粧品,販売数量,kg,1037110.0,2019
2019,3,その他の特殊用途化粧品,販売数量,kg,1187972.0,2019
2019,4,その他の特殊用途化粧品,販売数量,kg,1059825.0,2019
2019,5,その他の特殊用途化粧品,販売数量,kg,1006155.0,2019
2019,6,その他の特殊用途化粧品,販売数量,kg,1020716.0,2019
2019,7,その他の特殊用途化粧品,販売数量,kg,1075964.0,2019
2019,8,その他の特殊用途化粧品,販売数量,kg,940665.0,2019
2019,9,その他の特殊用途化粧品,販売数量,kg,544958.0,2019
2019,10,その他の特殊用途化粧品,販売数量,kg,420207.0,2019
2019,11,その他の特殊用途化粧品,販売数量,kg,328141.0,2019
2019,12,その他の特殊用途化粧品,販売数量,kg,369810.0,2019
2020,0,その他の特殊用途化粧品,販売数量,kg,7093819.0,2023
2020,1,その他の特殊用途化粧品,販売数量,kg,290467.0,2020
2020,2,その他の特殊用途化粧品,販売数量,kg,992531.0,2020
2020,3,その他の特殊用途化粧品,販売数量,kg,1060830.0,2020
2020,4,その他の特殊用途化粧品,販売数量,kg,908478.0,2020
2020,5,その他の特殊用途化粧品,販売数量,kg,719853.0,2020
2020,6,その他の特殊用途化粧品,販売数量,kg,1273253.0,2020
2020,7,その他の特殊用途化粧品,販売数量,kg,917935.0,2020
2020,8,その他の特殊用途化粧品,販売数量,kg,716705.0,2020
2020,9,その他の特殊用途化粧品,販売数量,kg,701348.0,2020
2020,10,その他の特殊用途化粧品,販売数量,kg,423110.0,2020
2020,11,その他の特殊用途化粧品,販売数量,kg,395012.0,2020
2020,12,その他の特殊用途化粧品,販売数量,kg,408449.0,2020
2021,0,その他の特殊用途化粧品,販売数量,kg,5967113.0,2023
2021,1,その他の特殊用途化粧品,販売数量,kg,308143.0,2021
2021,2,その他の特殊用途化粧品,販売数量,kg,801391.0,2021
2021,3,その他の特殊用途化粧品,販売数量,kg,968873.0,2021
2021,4,その他の特殊用途化粧品,販売数量,kg,702268.0,2021
2021,5,その他の特殊用途化粧品,販売数量,kg,634163.0,2021
2021,6,その他の特殊用途化粧品,販売数量,kg,959495.0,2021
2021,7,その他の特殊用途化粧品,販売数量,kg,887317.0,2021
2021,8,その他の特殊用途化粧品,販売数量,kg,447335.0,2021
2021,9,その他の特殊用途化粧品,販売数量,kg,390820.0,2021
2021,10,その他の特殊用途化粧品,販売数量,kg,306432.0,2021
2021,11,その他の特殊用途化粧品,販売数量,kg,345828.0,2021
2021,12,その他の特殊用途化粧品,販売数量,kg,319384.0,2021
2022,0,その他の特殊用途化粧品,販売数量,kg,5493731.0,2023
2022,1,その他の特殊用途化粧品,販売数量,kg,228817.0,2022
2022,2,その他の特殊用途化粧品,販売数量,kg,555300.0,2022
2022,3,その他の特殊用途化粧品,販売数量,kg,602182.0,2022
2022,4,その他の特殊用途化粧品,販売数量,kg,464672.0,2022
2022,5,その他の特殊用途化粧品,販売数量,kg,445082.0,2022
2022,6,その他の特殊用途化粧品,販売数量,kg,664130.0,2022
2022,7,その他の特殊用途化粧品,販売数量,kg,630214.0,2022
2022,8,その他の特殊用途化粧品,販売数量,kg,445036.0,2022
2022,9,その他の特殊用途化粧品,販売数量,kg,457794.0,2022
2022,10,その他の特殊用途化粧品,販売数量,kg,346433.0,2022
2022,11,その他の特殊用途化粧品,販売数量,kg,292332.0,2022
2022,12,その他の特殊用途化粧品,販売数量,kg,361739.0,2022
2023,0,その他の特殊用途化粧品,販売数量,kg,5727346.0,2023
2023,1,その他の特殊用途化粧品,販売数量,kg,337846.0,2023
2023,2,その他の特殊用途化粧品,販売数量,kg,637823.0,2023
2023,3,その他の特殊用途化粧品,販売数量,kg,739785.0,2023
2023,4,その他の特殊用途化粧品,販売数量,kg,464252.0,2023
2023,5,その他の特殊用途化粧品,販売数量,kg,470474.0,2023
2023,6,その他の特殊用途化粧品,販売数量,kg,601541.0,2023
2023,7,その他の特殊用途化粧品,販売数量,kg,619804.0,2023
2023,8,その他の特殊用途化粧品,販売数量,kg,453080.0,2023
2023,9,その他の特殊用途化粧品,販売数量,kg,440328.0,2023
2023,10,その他の特殊用途化粧品,販売数量,kg,364595.0,2023
2023,11,その他の特殊用途化粧品,販売数量,kg,290860.0,2023
2023,12,その他の特殊用途化粧品,販売数量,kg,306958.0,2023
2024,1,その他の特殊用途化粧品,販売数量,kg,296380.0,2024
2024,2,その他の特殊用途化粧品,販売数量,kg,773153.0,2024
2024,3,その他の特殊用途化粧品,販売数量,kg,881011.0,2024
2024,4,その他の特殊用途化粧品,販売数量,kg,604690.0,2024
2024,5,その他の特殊用途化粧品,販売数量,kg,618003.0,2024
2024,6,その他の特殊用途化粧品,販売数量,kg,722509.0,2024
2024,7,その他の特殊用途化粧品,販売数量,kg,851289.0,2024
2024,8,その他の特殊用途化粧品,販売数量,kg,463128.0,2024
2024,9,その他の特殊用途化粧品,販売数量,kg,313715.0,2024
2024,10,その他の特殊用途化粧品,販売数量,kg,238713.0,2024
2024,11,その他の特殊用途化粧品,販売数量,kg,243072.0,2024
2024,12,その他の特殊用途化粧品,販売数量,kg,245964.0,2024
2015,0,その他の特殊用途化粧品,販売金額,千円,28085868.0,2019
2016,0,その他の特殊用途化粧品,販売金額,千円,26199807.0,2020
2017,0,その他の特殊用途化粧品,販売金額,千円,27327808.0,2021
2018,0,その他の特殊用途化粧品,販売金額,千円,24423773.0,2022
2019,0,その他の特殊用途化粧品,販売金額,千円,23961428.0,2023
2019,1,その他の特殊用途化粧品,販売金額,千円,794339.0,2019
