release_id,company_id,issuer,issuer_group,role,origin,panel,published,month,category,category_group,ingredients,brand,tier,is_quasi_drug,is_renewal,is_edition,url
000001830.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2026-05-11,2026-05,hair,other,,,ミドル/プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001830.000009276.html
000003104.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-11,2026-05,fragrance,other,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000003104.000005794.html
000000119.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-05-12,2026-05,,none,,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000119.000096821.html
000000480.000030413,30413,株式会社ディーエイチシー,株式会社ディーエイチシー,brand_owner,JP,core,2026-05-12,2026-05,base_makeup,makeup,,DHC,プチプラ/ミドル,1,0,0,https://prtimes.jp/main/html/rd/p/000000480.000030413.html
000000897.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2026-05-12,2026-05,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000897.000016220.html
000000084.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-05-13,2026-05,sunscreen,skincare,,ラネージュ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000084.000105692.html
000000117.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-05-13,2026-05,,none,レチナール|ペプチド,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000117.000096821.html
000000738.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2026-05-13,2026-05,,none,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000738.000036737.html
000000626.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2026-05-14,2026-05,fragrance,other,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000626.000014810.html
000000627.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2026-05-14,2026-05,cream|body,skincare,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000627.000014810.html
000001539.000017666,17666,株式会社ファンケル,株式会社ファンケル,brand_owner,JP,present_forward,2026-05-14,2026-05,powder|face_wash,makeup,,FANCL,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000001539.000017666.html
000000085.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-05-15,2026-05,mask|toner_lotion|cream,skincare,ペプチド,ラネージュ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000085.000105692.html
000000360.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-05-15,2026-05,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000360.000021350.html
000000739.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2026-05-15,2026-05,toner_lotion|cream,skincare,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000739.000036737.html
000000198.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-05-18,2026-05,face_wash,skincare,,イニスフリー,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000198.000031376.html
000000340.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2026-05-18,2026-05,toner_lotion,skincare,,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000340.000076505.html
000000628.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2026-05-18,2026-05,,none,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000628.000014810.html
000001836.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2026-05-18,2026-05,,none,,ビオレ,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001836.000009276.html
000001837.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2026-05-18,2026-05,,none,,ビオレ,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001837.000009276.html
000003109.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-18,2026-05,cleansing|face_wash,skincare,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000003109.000005794.html
000003110.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-18,2026-05,,none,,クレ・ド・ポー ボーテ,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000003110.000005794.html
000000006.000169347,169347,株式会社アルビオン,株式会社アルビオン,brand_owner,JP,core,2026-05-19,2026-05,hair,other,,ALBION,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000006.000169347.html
000000145.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2026-05-19,2026-05,,none,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000145.000024471.html
000000896.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2026-05-19,2026-05,lipstick,makeup,,KATE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000896.000016220.html
000000059.000127171,127171,株式会社Goodai Global Japan,株式会社Goodai Global Japan,importer,KR,core,2026-05-20,2026-05,,none,,TIRTIR,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000059.000127171.html
000000112.000004359,4359,ELCジャパン合同会社,ELCジャパン合同会社,brand_owner,global,core,2026-05-20,2026-05,booster|serum,skincare,,クリニーク,デパコス,1,0,0,https://prtimes.jp/main/html/rd/p/000000112.000004359.html
000000146.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2026-05-20,2026-05,,none,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000146.000024471.html
000003113.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-20,2026-05,body,other,,クレ・ド・ポー ボーテ,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000003113.000005794.html
000003114.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-20,2026-05,toner_lotion,skincare,,エリクシール,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000003114.000005794.html
000000249.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2026-05-21,2026-05,eye_makeup|lash_brow|powder,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000249.000019685.html
000000250.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2026-05-21,2026-05,concealer|lipstick,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000250.000019685.html
000000279.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2026-05-21,2026-05,toner_lotion,skincare,,est,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000279.000072864.html
000003115.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-21,2026-05,toner_lotion,skincare,,dプログラム,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000003115.000005794.html
000000019.000108700,108700,株式会社APRJP,株式会社APRJP,brand_owner,KR,core,2026-05-22,2026-05,toner_lotion,skincare,,medicube,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000019.000108700.html
000000453.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2026-05-22,2026-05,blush|powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000453.000022808.html
000000586.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2026-05-22,2026-05,powder,makeup,,明色,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000586.000028974.html
000000587.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2026-05-22,2026-05,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000587.000028974.html
000000689.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2026-05-22,2026-05,hair,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000689.000007954.html
000000015.000152955,152955,"Gowoonsesang Cosmetics., Co. Ltd.","Gowoonsesang Cosmetics., Co. Ltd.",brand_owner,KR,core,2026-05-25,2026-05,,none,,Dr.G,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000015.000152955.html
000000120.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-05-25,2026-05,,none,アスコルビン酸,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000120.000096821.html
000000454.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2026-05-25,2026-05,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000454.000022808.html
000000455.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2026-05-25,2026-05,blush,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000455.000022808.html
000000456.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2026-05-25,2026-05,cream|blush,skincare,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000456.000022808.html
000000458.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2026-05-25,2026-05,cleansing,skincare,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000458.000022808.html
000000709.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2026-05-25,2026-05,hair|serum,other,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000709.000002061.html
000003111.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-25,2026-05,cream,skincare,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000003111.000005794.html
000003117.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-25,2026-05,,none,,SHISEIDO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000003117.000005794.html
000000147.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2026-05-26,2026-05,,none,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000147.000024471.html
000000336.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2026-05-26,2026-05,,none,,rom&nd,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000336.000076505.html
000000589.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2026-05-26,2026-05,serum,skincare,アスコルビン酸,明色,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000589.000028974.html
000001818.000000987,987,株式会社良品計画,株式会社良品計画,brand_owner,JP,present_forward,2026-05-26,2026-05,foundation,makeup,,無印良品,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001818.000000987.html
000003118.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-26,2026-05,foundation|serum,makeup,,SHISEIDO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000003118.000005794.html
000003119.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-05-26,2026-05,serum,skincare,,SHISEIDO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000003119.000005794.html
000000016.000147749,147749,COSRX  inc.,COSRX inc.,brand_owner,KR,core,2026-05-27,2026-05,cream,skincare,,COSRX,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000016.000147749.html
000000361.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-05-27,2026-05,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000361.000021350.html
000000061.000127171,127171,株式会社Goodai Global Japan,株式会社Goodai Global Japan,importer,KR,core,2026-05-29,2026-05,lipstick,makeup,,TIRTIR,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000061.000127171.html
000000107.000035071,35071,株式会社BENOW JAPAN,株式会社BENOW JAPAN,importer,KR,core,2026-05-29,2026-05,booster,skincare,,numbuzin,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000107.000035071.html
000000199.000031376,31376,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-05-29,2026-05,,none,,イニスフリー,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000199.000031376.html
000000690.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2026-05-29,2026-05,hair,other,,,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000690.000007954.html
000000712.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2026-05-29,2026-05,,none,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000712.000002061.html
000000010.000169347,169347,株式会社アルビオン,株式会社アルビオン,brand_owner,JP,core,2026-06-01,2026-06,hair,other,,ALBION,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000010.000169347.html
000000064.000127171,127171,株式会社Goodai Global Japan,株式会社Goodai Global Japan,importer,KR,core,2026-06-01,2026-06,base_makeup,makeup,,TIRTIR,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000064.000127171.html
000000108.000035071,35071,株式会社BENOW JAPAN,株式会社BENOW JAPAN,importer,KR,core,2026-06-01,2026-06,,none,,numbuzin,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000108.000035071.html
000000590.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2026-06-01,2026-06,mask|booster,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000590.000028974.html
000000591.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2026-06-01,2026-06,serum,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000591.000028974.html
000000477.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-02,2026-06,serum,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000477.000000263.html
000000899.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2026-06-02,2026-06,powder,makeup,,,mixed,0,0,1,https://prtimes.jp/main/html/rd/p/000000899.000016220.html
000003127.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-06-02,2026-06,serum|face_wash,skincare,,,mixed,0,0,1,https://prtimes.jp/main/html/rd/p/000003127.000005794.html
000000055.000077831,77831,株式会社mimi-Japan,株式会社mimi-Japan,importer,CN,core,2026-06-03,2026-06,serum,skincare,,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000055.000077831.html
000000485.000030413,30413,株式会社ディーエイチシー,株式会社ディーエイチシー,brand_owner,JP,core,2026-06-03,2026-06,all_in_one,skincare,,DHC,プチプラ/ミドル,0,1,0,https://prtimes.jp/main/html/rd/p/000000485.000030413.html
000000630.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2026-06-03,2026-06,powder|foundation,makeup,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000630.000014810.html
000003128.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-06-03,2026-06,lash_brow,makeup,,,mixed,0,1,0,https://prtimes.jp/main/html/rd/p/000003128.000005794.html
000003129.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-06-03,2026-06,,none,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000003129.000005794.html
000000362.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-06-04,2026-06,,none,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000362.000021350.html
000000631.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2026-06-04,2026-06,,none,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000631.000014810.html
000000063.000127171,127171,株式会社Goodai Global Japan,株式会社Goodai Global Japan,importer,KR,core,2026-06-05,2026-06,,none,,SKIN1004,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000063.000127171.html
000000123.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2026-06-05,2026-06,concealer|lipstick|serum,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000123.000042040.html
000000066.000127171,127171,株式会社Goodai Global Japan,株式会社Goodai Global Japan,importer,KR,core,2026-06-08,2026-06,,none,,TIRTIR,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000066.000127171.html
000000103.000090124,90124,ELCジャパン合同会社,ELCジャパン合同会社,brand_owner,global,core,2026-06-08,2026-06,fragrance,other,,ジョー マローン ロンドン,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000103.000090124.html
000000363.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2026-06-08,2026-06,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000363.000021350.html
000001122.000006496,6496,株式会社マンダム,株式会社マンダム,brand_owner,JP,present_forward,2026-06-08,2026-06,lash_brow,makeup,,ビフェスタ,プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000001122.000006496.html
000000283.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2026-06-09,2026-06,lash_brow,makeup,,est,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000283.000072864.html
000000479.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-09,2026-06,lash_brow,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000479.000000263.html
000000484.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-09,2026-06,emulsion,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000484.000000263.html
000000692.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2026-06-09,2026-06,hair,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000692.000007954.html
000003131.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-06-09,2026-06,cream|serum,skincare,,HAKU,ミドル,1,0,0,https://prtimes.jp/main/html/rd/p/000003131.000005794.html
000000485.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-10,2026-06,,none,,,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000485.000000263.html
000000121.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-06-11,2026-06,,none,アスコルビン酸,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000121.000096821.html
000000588.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2026-06-11,2026-06,,none,,毛穴撫子,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000588.000001572.html
000003132.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-06-11,2026-06,cream,skincare,,,mixed,1,0,0,https://prtimes.jp/main/html/rd/p/000003132.000005794.html
000000122.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-06-12,2026-06,,none,レチナール|アスコルビン酸|ペプチド,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000122.000096821.html
000000359.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2026-06-12,2026-06,lash_brow,makeup,,rom&nd,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000359.000076505.html
000001555.000017666,17666,株式会社ファンケル,株式会社ファンケル,brand_owner,JP,present_forward,2026-06-12,2026-06,serum,skincare,,FANCL,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000001555.000017666.html
000000097.000064854,64854,P&Gプレステージ合同会社,P&Gプレステージ合同会社,brand_owner,global,core,2026-06-15,2026-06,hair|serum,other,,,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000097.000064854.html
000000361.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2026-06-15,2026-06,blush,makeup,,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000361.000076505.html
000000476.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-16,2026-06,cream,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000476.000000263.html
000000584.000044879,44879,ロート製薬株式会社,ロート製薬株式会社,brand_owner,JP,present_forward,2026-06-16,2026-06,hair,other,,,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000584.000044879.html
000000126.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-06-17,2026-06,cream,skincare,,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000126.000096821.html
000000478.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-17,2026-06,cream,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000478.000000263.html
000000589.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2026-06-17,2026-06,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000589.000001572.html
000000110.000035071,35071,株式会社BENOW JAPAN,株式会社BENOW JAPAN,importer,KR,core,2026-06-18,2026-06,base_makeup,makeup,,,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000110.000035071.html
000000587.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2026-06-18,2026-06,,none,,,プチプラ,1,0,0,https://prtimes.jp/main/html/rd/p/000000587.000001572.html
000000711.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2026-06-18,2026-06,,none,,ORBIS,ミドル,1,0,0,https://prtimes.jp/main/html/rd/p/000000711.000002061.html
000000713.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2026-06-18,2026-06,cleansing,skincare,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000713.000002061.html
000003133.000005794,5794,株式会社資生堂,株式会社資生堂,brand_owner,JP,present_forward,2026-06-18,2026-06,,none,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000003133.000005794.html
000000052.000046376,46376,株式会社コーセー（戦略ブランド事業部）,株式会社コーセー,brand_owner,JP,core,2026-06-19,2026-06,powder|toner_lotion,makeup,,ADDICTION,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000052.000046376.html
000000480.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-19,2026-06,lash_brow,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000480.000000263.html
000000693.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2026-06-19,2026-06,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000693.000007954.html
000000901.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2026-06-19,2026-06,,none,,KANEBO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000901.000016220.html
000000053.000046376,46376,株式会社コーセー（戦略ブランド事業部）,株式会社コーセー,brand_owner,JP,core,2026-06-22,2026-06,lash_brow,makeup,,ADDICTION,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000053.000046376.html
000000213.000086691,86691,ユニリーバ・ジャパン・カスタマーマーケティング株式会社,ユニリーバ・ジャパン株式会社,brand_owner,global,core,2026-06-22,2026-06,,none,,LUX,プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000000213.000086691.html
000000251.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2026-06-22,2026-06,,none,,CANMAKE,プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000000251.000019685.html
000000252.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2026-06-22,2026-06,nail,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000252.000019685.html
000000487.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2026-06-22,2026-06,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000487.000000263.html
000000591.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2026-06-22,2026-06,serum,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000591.000001572.html
000000594.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2026-06-22,2026-06,,none,,明色,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000594.000028974.html
000000123.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2026-06-23,2026-06,,none,,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000123.000096821.html
000000141.000006944,6944,ニベア花王株式会社,ニベア花王株式会社,brand_owner,global,core,2026-06-23,2026-06,lip_balm|serum|lipstick,makeup,,NIVEA,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000141.000006944.html
000000142.000006944,6944,ニベア花王株式会社,ニベア花王株式会社,brand_owner,global,core,2026-06-23,2026-06,cream,skincare,,NIVEA,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000142.000006944.html
000000719.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2026-06-23,2026-06,cleansing,skincare,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000719.000002061.html
000000651.000070897,70897,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2026-06-24,2026-06,,none,,SOFINA,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000651.000070897.html
000000741.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2026-06-24,2026-06,,none,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000741.000036737.html
